,YEAR,Commodity,Import,Export,Difference,PM25,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,meantemp,humidity,wind_speed,meanpressure
12,2015,CERAMIC PRODUCTS.,712.2599999999994,913.9899999999997,201.73000000000025,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
13,2015,CEREALS.,188.58999999999997,6271.67,6083.08,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
14,2015,CLOCKS AND WATCHES AND PARTS THEREOF.,291.03,97.48,-193.54999999999995,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
15,2015,COCOA AND COCOA PREPARATIONS.,212.98000000000002,193.25,-19.730000000000018,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
16,2015,"COFFEE, TEA, MATE AND SPICES.",771.01,2954.6299999999997,2183.62,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
17,2015,COPPER AND ARTICLES THEREOF.,3286.8399999999992,2477.2399999999984,-809.6000000000008,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
18,2015,CORK AND ARTICLES OF CORK.,5.290000000000001,1.9900000000000002,-3.3000000000000007,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
19,2015,COTTON.,599.0799999999999,7312.790000000004,6713.710000000004,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
20,2015,"DAIRY PRODUCE; BIRDS' EGGS; NATURAL HONEY; EDIBLE PROD. OF ANIMAL ORIGIN, NOT ELSEWHERE SPEC. OR INCLUDED.",51.820000000000014,327.9599999999999,276.13999999999993,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
21,2015,EDIBLE FRUIT AND NUTS; PEEL OR CITRUS FRUIT OR MELONS.,3051.11,1584.5499999999995,-1466.5600000000006,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
22,2015,EDIBLE VEGETABLES AND CERTAIN ROOTS AND TUBERS.,4022.28,1261.14,-2761.1400000000003,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
23,2015,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",35946.46999999998,8012.2300000000005,-27934.23999999998,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
24,2015,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",644.5599999999998,1484.3199999999997,839.7599999999999,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
25,2015,EXPLOSIVES; PYROTECHNIC PRODUCTS; MATCHES; PYROPHORIC ALLOYS; CERTAIN COMBUSTIBLE PREPARATIONS.,10.36,81.96,71.6,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
26,2015,FERTILISERS.,7052.080000000003,102.44000000000003,-6949.640000000003,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
27,2015,"FISH AND CRUSTACEANS, MOLLUSCS AND OTHER AQUATIC INVERTABRATES.",66.83,4486.210000000001,4419.380000000001,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
28,2015,"FOOTWEAR, GAITERS AND THE LIKE; PARTS OF SUCH ARTICLES.",472.9199999999999,2741.3799999999997,2268.4599999999996,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
29,2015,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",1492.9499999999996,1264.9199999999994,-228.0300000000002,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
30,2015,"FURSKINS AND ARTIFICIAL FUR, MANUFACTURES THEREOF.",2.7699999999999996,4.979999999999999,2.209999999999999,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
31,2015,GLASS AND GLASSWARE.,920.1999999999999,703.5699999999999,-216.63,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
32,2015,HEADGEAR AND PARTS THEREOF.,15.399999999999997,38.069999999999986,22.669999999999987,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
33,2015,"IMPREGNATED, COATED, COVERED OR LAMINATED TEXTILE FABRICS; TEXTILE ARTICLES OF A KIND SUITABLE FOR INDUSTRIAL USE.",712.8599999999999,202.07999999999996,-510.78,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
34,2015,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",5066.92,1206.95,-3859.9700000000003,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
35,2015,IRON AND STEEL,11248.990000000007,5492.119999999997,-5756.87000000001,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
36,2015,KNITTED OR CROCHETED FABRICS.,489.77,241.79999999999998,-247.97,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
37,2015,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",203.31999999999994,868.7899999999995,665.4699999999996,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
38,2015,LEAD AND ARTICLES THEREOF.,491.87,181.53000000000003,-310.34,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
39,2015,LIVE ANIMALS.,9.280000000000001,70.66000000000001,61.38000000000001,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
40,2015,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,17.43,73.78999999999999,56.35999999999999,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
41,2015,MAN-MADE FILAMENTS.,746.0399999999995,2059.0299999999993,1312.9899999999998,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
42,2015,MAN-MADE STAPLE FIBRES.,673.8299999999996,2081.18,1407.3500000000004,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
43,2015,"MANUFACTURES OF STRAW, OF ESPARTO OR OF OTHER PLAITING MATERIALS; BASKETWARE AND WICKERWORK.",2.1900000000000004,7.429999999999998,5.2399999999999975,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
44,2015,MEAT AND EDIBLE MEAT OFFAL.,1.9500000000000002,4209.9400000000005,4207.990000000001,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
45,2015,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",96279.22999999997,29082.860000000004,-67196.36999999997,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
46,2015,MISCELLANEOUS ARTICLES OF BASE METAL.,732.73,503.7100000000001,-229.01999999999992,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
47,2015,MISCELLANEOUS CHEMICAL PRODUCTS.,4157.770000000001,3060.870000000001,-1096.9000000000005,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
48,2015,MISCELLANEOUS EDIBLE PREPARATIONS.,137.32000000000002,568.7799999999997,431.4599999999997,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
49,2015,MISCELLANEOUS GOODS.,316.27,301.4099999999999,-14.86000000000007,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
50,2015,MISCELLANEOUS MANUFACTURED ARTICLES.,438.53999999999985,549.2299999999998,110.68999999999994,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
51,2015,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,35.84999999999998,14.339999999999998,-21.509999999999984,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
52,2015,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",56381.849999999984,39543.91000000001,-16837.939999999973,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
53,2015,NICKEL AND ARTICLES THEREOF.,899.8499999999999,492.3,-407.5499999999999,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
54,2015,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",32856.38,13513.68,-19342.699999999997,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
55,2015,"OIL SEEDS AND OLEA. FRUITS; MISC. GRAINS, SEEDS AND FRUIT; INDUSTRIAL OR MEDICINAL PLANTS; STRAW AND FODDER.",328.60999999999996,1673.2900000000002,1344.6800000000003,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
56,2015,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",7260.200000000001,2394.66,-4865.540000000001,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
57,2015,"ORES, SLAG AND ASH.",5188.370000000002,688.6299999999998,-4499.740000000002,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
58,2015,ORGANIC CHEMICALS,15596.810000000009,11432.289999999999,-4164.5200000000095,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
59,2015,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,257.65999999999985,42.32,-215.33999999999986,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
60,2015,OTHER MADE UP TEXTILE ARTICLES; SETS; WORN CLOTHING AND WORN TEXTILE ARTICLES; RAGS,549.4899999999999,4586.119999999998,4036.6299999999983,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
61,2015,OTHER VEGETABLE TEXTILE FIBRES; PAPER YARN AND WOVEN FABRICS OF PAPER YARN.,371.94000000000005,385.27,13.329999999999927,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
62,2015,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",2475.479999999999,1145.13,-1330.349999999999,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
63,2015,PHARMACEUTICAL PRODUCTS,1639.779999999999,12906.630000000001,11266.850000000002,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
64,2015,PHOTOGRAPHIC OR CINEMATOGRAPHIC GOODS.,235.10999999999999,15.029999999999998,-220.07999999999998,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
65,2015,PLASTIC AND ARTICLES THEREOF.,11409.16,5246.7199999999975,-6162.440000000002,82.4871319102354,52.12988505747124,16.840191570881196,24.5343185550082,34.37121510673244,22.418253968253968,4.7362725779967185,12.063940886699529,34.34927203065136,3.2610399562123678,7.285719759168036,1.0270717022441154,212.4630541871921,25.11459148727984,61.430490052185235,6.480602984344424,1008.8348214285711
